NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS	Details ...	167	-0.4177658	-1.4511006	0.0038535646	0.18137646	0.951	2693	tags=21%, list=14%, signal=24%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	Details ...	33	-0.54790384	-1.449009	0.040892195	0.17427641	0.955	2737	tags=21%, list=14%, signal=25%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	Details ...	51	-0.49337608	-1.4476658	0.030674847	0.16698822	0.955	4374	tags=45%, list=23%, signal=58%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	Details ...	167	-0.41365469	-1.4396743	0.003717472	0.16815911	0.965	3257	tags=30%, list=17%, signal=36%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		70	-0.46693227	-1.4381844	0.031007752	0.16202497	0.967	2616	tags=33%, list=13%, signal=38%	
KEGG_LYSOSOME	KEGG_LYSOSOME		118	-0.42292494	-1.4062902	0.03888889	0.1936714	0.983	2846	tags=20%, list=15%, signal=24%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		57	-0.46636522	-1.3887317	0.06055046	0.2108615	0.995	444	tags=11%, list=2%, signal=11%	
KEGG_ASTHMA	KEGG_ASTHMA		18	-0.57437885	-1.3753318	0.08251473	0.22199297	0.997	1001	tags=11%, list=5%, signal=12%	
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION		18	-0.5584995	-1.324491	0.11439842	0.29797333	1.0	2293	tags=39%, list=12%, signal=44%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		22	-0.5297077	-1.3093218	0.13840155	0.3174743	1.0	6025	tags=64%, list=31%, signal=92%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		57	-0.44304362	-1.307763	0.085365854	0.3087635	1.0	2055	tags=21%, list=11%, signal=23%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		67	-0.43089968	-1.3060113	0.10055866	0.30165803	1.0	1463	tags=16%, list=8%, signal=18%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		113	-0.38995495	-1.2906415	0.056776557	0.32061538	1.0	1588	tags=18%, list=8%, signal=19%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		18	-0.53802884	-1.2608911	0.17682926	0.37113422	1.0	2856	tags=39%, list=15%, signal=46%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		233	-0.342246	-1.2335848	0.05818182	0.42131966	1.0	2925	tags=24%, list=15%, signal=28%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		51	-0.42378378	-1.2265869	0.15339805	0.42385137	1.0	1463	tags=20%, list=8%, signal=21%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		49	-0.4172368	-1.2056376	0.16602316	0.46106595	1.0	1629	tags=22%, list=8%, signal=24%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		79	-0.384919	-1.2016559	0.13592233	0.458256	1.0	2741	tags=20%, list=14%, signal=23%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		35	-0.44582805	-1.2001313	0.17008197	0.44884923	1.0	1921	tags=26%, list=10%, signal=28%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		70	-0.37742308	-1.1729002	0.18687873	0.50542724	1.0	1463	tags=19%, list=8%, signal=20%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		79	-0.36896676	-1.1643659	0.18532819	0.51359504	1.0	1629	tags=19%, list=8%, signal=21%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		65	-0.38278046	-1.1630799	0.18992248	0.5033687	1.0	1382	tags=12%, list=7%, signal=13%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		56	-0.3868382	-1.1570508	0.20841683	0.50520647	1.0	1862	tags=20%, list=10%, signal=22%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		21	-0.47368574	-1.1543369	0.26719058	0.49925214	1.0	1552	tags=24%, list=8%, signal=26%	
KEGG_GLIOMA	KEGG_GLIOMA		56	-0.38628188	-1.1539873	0.20708956	0.4880405	1.0	1629	tags=20%, list=8%, signal=21%	
KEGG_PENTOSE_PHOSPHATE_PATHWAY	KEGG_PENTOSE_PHOSPHATE_PATHWAY		23	-0.45817932	-1.140512	0.27852997	0.5110001	1.0	701	tags=22%, list=4%, signal=23%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON		184	-0.32069957	-1.1331018	0.17431192	0.51802915	1.0	2745	tags=20%, list=14%, signal=23%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		50	-0.37358668	-1.1052647	0.2859813	0.57869786	1.0	1794	tags=20%, list=9%, signal=22%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		33	-0.4132075	-1.1034704	0.3250478	0.5706283	1.0	1226	tags=18%, list=6%, signal=19%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		67	-0.35531288	-1.090016	0.27237353	0.5928229	1.0	2136	tags=19%, list=11%, signal=22%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		22	-0.44360802	-1.0856237	0.33858266	0.5920816	1.0	741	tags=14%, list=4%, signal=14%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		280	-0.29526994	-1.0824491	0.24856597	0.5880532	1.0	3257	tags=22%, list=17%, signal=26%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		51	-0.3709551	-1.0785937	0.3025048	0.58559394	1.0	549	tags=10%, list=3%, signal=10%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		45	-0.37857392	-1.0763469	0.31863728	0.57987267	1.0	1311	tags=18%, list=7%, signal=19%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		93	-0.33542666	-1.0664474	0.322	0.5940154	1.0	1463	tags=15%, list=8%, signal=16%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		92	-0.32993156	-1.0644512	0.317757	0.58799	1.0	2882	tags=15%, list=15%, signal=18%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		89	-0.32980758	-1.0624149	0.30769232	0.5822213	1.0	841	tags=10%, list=4%, signal=11%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		71	-0.3417661	-1.0612556	0.31638417	0.57417214	1.0	1463	tags=17%, list=8%, signal=18%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		55	-0.35984823	-1.0576514	0.34874758	0.5729219	1.0	2842	tags=20%, list=15%, signal=23%	
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS		16	-0.4567165	-1.053023	0.38385826	0.57400155	1.0	4059	tags=31%, list=21%, signal=39%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		46	-0.3653864	-1.046454	0.34888437	0.58061856	1.0	2745	tags=22%, list=14%, signal=25%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		70	-0.33147755	-1.0277957	0.39096266	0.61637586	1.0	4331	tags=31%, list=22%, signal=40%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		123	-0.3058564	-1.0269202	0.39147288	0.60792655	1.0	3222	tags=24%, list=17%, signal=28%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		22	-0.41671672	-1.0258527	0.41497976	0.6006602	1.0	1211	tags=18%, list=6%, signal=19%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		38	-0.3652189	-1.0253643	0.389899	0.5921053	1.0	3637	tags=29%, list=19%, signal=36%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		66	-0.33837903	-1.0243527	0.40674603	0.5852382	1.0	1463	tags=14%, list=8%, signal=15%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		58	-0.33853543	-1.0169222	0.40631163	0.5931802	1.0	4769	tags=29%, list=25%, signal=39%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		53	-0.34358224	-1.0130262	0.43269232	0.59376305	1.0	1311	tags=13%, list=7%, signal=14%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		39	-0.35765973	-1.0101079	0.41266796	0.59174865	1.0	2710	tags=23%, list=14%, signal=27%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		85	-0.31110147	-1.0100087	0.41312742	0.58301073	1.0	2732	tags=18%, list=14%, signal=20%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		68	-0.32658654	-1.0084054	0.43560606	0.5783495	1.0	1463	tags=15%, list=8%, signal=16%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		41	-0.35530126	-1.0036834	0.42115027	0.58067334	1.0	1654	tags=17%, list=9%, signal=19%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		26	-0.39242116	-1.0026773	0.46183953	0.57435036	1.0	1405	tags=19%, list=7%, signal=21%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		95	-0.30813214	-0.99637336	0.4524237	0.58092433	1.0	1557	tags=11%, list=8%, signal=11%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER		26	-0.38239068	-0.98451114	0.48054475	0.5998622	1.0	903	tags=15%, list=5%, signal=16%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		126	-0.2831003	-0.9513507	0.55069584	0.67001104	1.0	1764	tags=13%, list=9%, signal=15%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		122	-0.28440094	-0.94922423	0.5774379	0.6656142	1.0	3085	tags=18%, list=16%, signal=21%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		73	-0.30850607	-0.9388975	0.57563853	0.6820956	1.0	2868	tags=21%, list=15%, signal=24%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		19	-0.38517433	-0.9139293	0.5864078	0.73213637	1.0	5510	tags=42%, list=28%, signal=59%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER		61	-0.30412334	-0.9079932	0.63709676	0.7376045	1.0	1463	tags=15%, list=8%, signal=16%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		78	-0.29108992	-0.90689534	0.6195219	0.73071784	1.0	3257	tags=26%, list=17%, signal=31%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		141	-0.26122993	-0.8956608	0.71268654	0.74786323	1.0	2745	tags=15%, list=14%, signal=17%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		20	-0.3665954	-0.89526457	0.5952381	0.7393327	1.0	1311	tags=25%, list=7%, signal=27%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		62	-0.29201147	-0.88361657	0.6653846	0.75656945	1.0	1557	tags=10%, list=8%, signal=10%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		98	-0.2718344	-0.8732142	0.7372401	0.77170724	1.0	2868	tags=18%, list=15%, signal=21%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		45	-0.29268476	-0.83567524	0.75	0.84419394	1.0	3720	tags=27%, list=19%, signal=33%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		26	-0.31434256	-0.8152651	0.7647059	0.8739958	1.0	2813	tags=27%, list=14%, signal=31%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE		64	-0.26392043	-0.81129444	0.8609524	0.87113917	1.0	2645	tags=14%, list=14%, signal=16%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		77	-0.25574148	-0.7981131	0.8645038	0.8836834	1.0	2745	tags=16%, list=14%, signal=18%	
KEGG_RIBOSOME	KEGG_RIBOSOME		85	-0.22189863	-0.70082456	0.98282444	0.9909172	1.0	6239	tags=32%, list=32%, signal=47%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		16	-0.3041181	-0.69754	0.8778626	0.98186004	1.0	2148	tags=25%, list=11%, signal=28%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		19	-0.29527327	-0.6948626	0.88	0.9727806	1.0	1481	tags=11%, list=8%, signal=11%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM		16	-0.283979	-0.66442394	0.921371	0.979484	1.0	4128	tags=31%, list=21%, signal=40%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		29	-0.24079904	-0.632958	0.9609054	0.98063576	1.0	1064	tags=7%, list=5%, signal=7%	
