NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_AMINO_ACID_ACTIVATION	GOBP_AMINO_ACID_ACTIVATION		45	0.7002113	2.0458941	0.0	2.9543214E-4	0.011	2064	tags=42%, list=11%, signal=47%	
GOBP_RNA_3_END_PROCESSING	GOBP_RNA_3_END_PROCESSING		101	0.6249275	2.0456772	0.0	2.8765757E-4	0.011	3725	tags=44%, list=19%, signal=54%	
GOBP_RIBOSOME_ASSEMBLY	GOBP_RIBOSOME_ASSEMBLY		58	0.66861594	2.045556	0.0	2.8028176E-4	0.011	3236	tags=53%, list=17%, signal=64%	
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN		93	0.62115806	2.0224535	0.0	4.6986496E-4	0.018	4350	tags=57%, list=22%, signal=73%	
GOBP_DNA_REPLICATION_INITIATION	GOBP_DNA_REPLICATION_INITIATION		32	0.7416722	2.004337	0.0	6.9847883E-4	0.028	4401	tags=88%, list=23%, signal=113%	
GOBP_RNA_5_END_PROCESSING	GOBP_RNA_5_END_PROCESSING		23	0.7816347	1.990984	0.0	9.183649E-4	0.037	3007	tags=74%, list=15%, signal=87%	
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION		40	0.6981028	1.9855336	0.0	9.423836E-4	0.039	3225	tags=58%, list=17%, signal=69%	
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT		199	0.54449594	1.9683975	0.0	0.0014129842	0.06	3927	tags=46%, list=20%, signal=57%	
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT		93	0.60607773	1.9632919	0.0	0.0014911384	0.065	3057	tags=44%, list=16%, signal=52%	
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY	GOBP_CYTOCHROME_COMPLEX_ASSEMBLY		35	0.723628	1.9524889	0.0	0.0018698716	0.082	3197	tags=49%, list=16%, signal=58%	
GOBP_MITOCHONDRIAL_TRANSCRIPTION	GOBP_MITOCHONDRIAL_TRANSCRIPTION		17	0.80887735	1.9425344	0.0	0.0023737473	0.105	2042	tags=59%, list=11%, signal=66%	
GOBP_RRNA_MODIFICATION	GOBP_RRNA_MODIFICATION		36	0.69924957	1.928578	0.0	0.0031273211	0.139	3363	tags=56%, list=17%, signal=67%	
GOBP_MRNA_MODIFICATION	GOBP_MRNA_MODIFICATION		27	0.73516375	1.925522	0.0	0.0031437743	0.142	3296	tags=59%, list=17%, signal=71%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		76	0.60702753	1.9224787	0.0	0.0033933802	0.158	3798	tags=51%, list=20%, signal=64%	
GOBP_DNA_REPLICATION	GOBP_DNA_REPLICATION		252	0.5245959	1.917801	0.0	0.0037138294	0.176	4405	tags=54%, list=23%, signal=69%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION		182	0.5404894	1.9153318	0.0	0.003907805	0.185	4437	tags=48%, list=23%, signal=62%	
GOBP_TRNA_METHYLATION	GOBP_TRNA_METHYLATION		41	0.6651669	1.9093976	0.002118644	0.0044294284	0.214	3799	tags=56%, list=20%, signal=70%	
GOBP_NUCLEAR_EXPORT	GOBP_NUCLEAR_EXPORT		146	0.5554169	1.9083093	0.0	0.004511752	0.222	3915	tags=49%, list=20%, signal=61%	
GOBP_TRNA_5_END_PROCESSING	GOBP_TRNA_5_END_PROCESSING		16	0.8241054	1.8981943	0.001968504	0.0056887274	0.273	3007	tags=81%, list=15%, signal=96%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION		21	0.7679078	1.8921986	0.0	0.0060452716	0.292	2241	tags=57%, list=12%, signal=65%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE		30	0.70937604	1.8905567	0.0	0.0060596326	0.296	3265	tags=57%, list=17%, signal=68%	
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION		47	0.64507675	1.8890898	0.0	0.006107655	0.304	4511	tags=72%, list=23%, signal=94%	
GOBP_DNA_STRAND_ELONGATION	GOBP_DNA_STRAND_ELONGATION		35	0.6603487	1.8845202	0.0	0.006339043	0.315	3907	tags=63%, list=20%, signal=79%	
GOBP_NCRNA_3_END_PROCESSING	GOBP_NCRNA_3_END_PROCESSING		38	0.673821	1.8792108	0.0020242915	0.0067935013	0.335	3395	tags=50%, list=17%, signal=60%	
GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION		28	0.71550375	1.8790386	0.0	0.006698066	0.336	3572	tags=71%, list=18%, signal=87%	
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE		42	0.65637505	1.876471	0.0	0.0069873263	0.347	4350	tags=67%, list=22%, signal=86%	
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION		155	0.5305986	1.871634	0.0	0.0074546863	0.371	5353	tags=68%, list=28%, signal=94%	
GOBP_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING	GOBP_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING		15	0.8019066	1.8696328	0.0	0.007554331	0.378	2564	tags=67%, list=13%, signal=77%	
GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY		44	0.6409863	1.865183	0.0	0.008182091	0.411	4503	tags=66%, list=23%, signal=86%	
GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN		141	0.53732973	1.8598984	0.0	0.008909551	0.446	4151	tags=50%, list=21%, signal=64%	
GOBP_REGULATION_OF_RRNA_PROCESSING	GOBP_REGULATION_OF_RRNA_PROCESSING		16	0.7980349	1.8589318	0.0	0.0089383805	0.456	2901	tags=56%, list=15%, signal=66%	
GOBP_MITOCHONDRION_ORGANIZATION	GOBP_MITOCHONDRION_ORGANIZATION		475	0.47727144	1.8572567	0.0	0.009039514	0.466	3469	tags=36%, list=18%, signal=42%	
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION		182	0.5195444	1.8536456	0.0	0.009478738	0.491	5070	tags=61%, list=26%, signal=82%	
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	GOBP_PROTEIN_INSERTION_INTO_MEMBRANE		55	0.62094134	1.8510002	0.0	0.009810112	0.508	3429	tags=51%, list=18%, signal=62%	
GOBP_RNA_STABILIZATION	GOBP_RNA_STABILIZATION		57	0.6096424	1.8506384	0.0	0.009726872	0.511	3526	tags=51%, list=18%, signal=62%	
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY		15	0.80040073	1.8459327	0.0	0.010440871	0.54	3363	tags=93%, list=17%, signal=113%	
GOBP_REGULATION_OF_MRNA_PROCESSING	GOBP_REGULATION_OF_MRNA_PROCESSING		126	0.54431915	1.8458767	0.0	0.010324527	0.541	3674	tags=41%, list=19%, signal=51%	
GOBP_TELOMERASE_RNA_LOCALIZATION	GOBP_TELOMERASE_RNA_LOCALIZATION		19	0.76865274	1.8452771	0.006289308	0.010251765	0.543	3363	tags=84%, list=17%, signal=102%	
GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		15	0.82196265	1.8369021	0.0	0.011721727	0.592	2090	tags=67%, list=11%, signal=75%	
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		58	0.6155956	1.8362988	0.0	0.011644834	0.597	5762	tags=79%, list=30%, signal=112%	
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY		38	0.64933443	1.826029	0.001980198	0.013368205	0.651	4352	tags=61%, list=22%, signal=78%	
GOBP_CELL_CYCLE_DNA_REPLICATION	GOBP_CELL_CYCLE_DNA_REPLICATION		37	0.6572338	1.8224486	0.0	0.013916938	0.678	4511	tags=73%, list=23%, signal=95%	
GOBP_NUCLEAR_TRANSPORT	GOBP_NUCLEAR_TRANSPORT		285	0.48931924	1.8156595	0.0	0.015053924	0.712	4393	tags=45%, list=23%, signal=57%	
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME		92	0.5539224	1.8149108	0.0	0.0150266	0.717	3237	tags=40%, list=17%, signal=48%	
GOBP_MITOCHONDRIAL_RNA_PROCESSING	GOBP_MITOCHONDRIAL_RNA_PROCESSING		20	0.7686332	1.8145593	0.0020703934	0.014877591	0.717	3958	tags=90%, list=20%, signal=113%	
GOBP_MRNA_3_END_PROCESSING	GOBP_MRNA_3_END_PROCESSING		61	0.59595335	1.8139908	0.0	0.014840312	0.724	4347	tags=44%, list=22%, signal=57%	
GOBP_PSEUDOURIDINE_SYNTHESIS	GOBP_PSEUDOURIDINE_SYNTHESIS		18	0.762439	1.810353	0.0	0.015454793	0.738	3363	tags=67%, list=17%, signal=81%	
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS		265	0.4888879	1.8076061	0.0	0.015834467	0.755	3674	tags=38%, list=19%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION		15	0.7953477	1.8075294	0.0	0.015671564	0.755	3350	tags=93%, list=17%, signal=113%	
GOBP_RRNA_METHYLATION	GOBP_RRNA_METHYLATION		25	0.6939975	1.8056433	0.0	0.015822368	0.766	2839	tags=44%, list=15%, signal=51%	
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS		271	0.4847272	1.8030376	0.0	0.016151808	0.775	3957	tags=41%, list=20%, signal=50%	
GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		28	0.6795578	1.8020196	0.0	0.01620272	0.778	2289	tags=32%, list=12%, signal=36%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION		30	0.67330307	1.7928367	0.0	0.01821845	0.824	2933	tags=53%, list=15%, signal=63%	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS		31	0.654458	1.7917529	0.0058479533	0.018311724	0.829	2841	tags=45%, list=15%, signal=53%	
GOBP_DNA_CONFORMATION_CHANGE	GOBP_DNA_CONFORMATION_CHANGE		286	0.47644547	1.7819116	0.0	0.021517973	0.877	3915	tags=42%, list=20%, signal=52%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION		120	0.52475643	1.7803876	0.0	0.02160538	0.881	4288	tags=47%, list=22%, signal=60%	
GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY		25	0.6987068	1.7792873	0.0041841003	0.021703195	0.888	3197	tags=44%, list=16%, signal=53%	
GOBP_DETOXIFICATION	GOBP_DETOXIFICATION		110	0.52502745	1.7715268	0.0	0.024304088	0.917	2888	tags=31%, list=15%, signal=36%	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		55	0.5972673	1.7667274	0.0	0.02571118	0.93	3615	tags=49%, list=19%, signal=60%	
GOBP_NCRNA_TRANSCRIPTION	GOBP_NCRNA_TRANSCRIPTION		55	0.5845162	1.7663037	0.0	0.025598614	0.932	3295	tags=45%, list=17%, signal=55%	
GOBP_TRICARBOXYLIC_ACID_CYCLE	GOBP_TRICARBOXYLIC_ACID_CYCLE		30	0.6673619	1.7652404	0.00203666	0.025739798	0.935	3688	tags=53%, list=19%, signal=66%	
GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE		20	0.73028576	1.764127	0.0021598272	0.02585906	0.937	973	tags=30%, list=5%, signal=32%	
GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION		20	0.7250124	1.7639256	0.0042283298	0.025687303	0.938	3648	tags=75%, list=19%, signal=92%	
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY		25	0.687109	1.7639008	0.0020120724	0.025439939	0.938	1176	tags=40%, list=6%, signal=43%	
GOBP_DNA_GEOMETRIC_CHANGE	GOBP_DNA_GEOMETRIC_CHANGE		89	0.54238087	1.7612243	0.0	0.026086228	0.944	3907	tags=58%, list=20%, signal=73%	
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS		69	0.5623314	1.7591902	0.0019880715	0.02650447	0.944	3526	tags=45%, list=18%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		98	0.5377171	1.7586886	0.0	0.026427483	0.945	4401	tags=54%, list=23%, signal=70%	
GOBP_DNA_REPAIR	GOBP_DNA_REPAIR		485	0.45124504	1.7583065	0.0	0.026268601	0.946	4503	tags=45%, list=23%, signal=58%	
GOBP_MITOCHONDRIAL_FUSION	GOBP_MITOCHONDRIAL_FUSION		29	0.6520365	1.7568439	0.0	0.02647759	0.948	3962	tags=55%, list=20%, signal=69%	
GOBP_T_CELL_LINEAGE_COMMITMENT	GOBP_T_CELL_LINEAGE_COMMITMENT		23	0.6835719	1.7557544	0.0020120724	0.026542272	0.95	3235	tags=35%, list=17%, signal=42%	
GOBP_METHYLATION	GOBP_METHYLATION		333	0.4619189	1.7511414	0.0	0.028369254	0.965	4418	tags=41%, list=23%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS		84	0.54736465	1.7446382	0.0	0.03056844	0.975	3615	tags=42%, list=19%, signal=51%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE		17	0.7416871	1.7430297	0.006085193	0.030984415	0.975	2933	tags=71%, list=15%, signal=83%	
GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY	GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY		21	0.7257363	1.7418269	0.0	0.031105943	0.976	2864	tags=52%, list=15%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		23	0.7011983	1.7403063	0.0056818184	0.031699207	0.978	2011	tags=30%, list=10%, signal=34%	
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION	GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION		97	0.5271498	1.7395804	0.0	0.031679332	0.979	2637	tags=40%, list=14%, signal=46%	
GOBP_RECOMBINATIONAL_REPAIR	GOBP_RECOMBINATIONAL_REPAIR		151	0.49547043	1.7341068	0.0	0.03363361	0.982	4543	tags=53%, list=23%, signal=69%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION		83	0.5371346	1.7331822	0.0	0.033773206	0.982	5565	tags=70%, list=29%, signal=97%	
GOBP_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	GOBP_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER		58	0.56737655	1.7328098	0.0020833334	0.033684157	0.984	4334	tags=48%, list=22%, signal=62%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III		53	0.5754718	1.7239808	0.0021598272	0.037577964	0.987	3832	tags=47%, list=20%, signal=59%	
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION		29	0.6588789	1.7233863	0.006134969	0.037600126	0.988	2422	tags=48%, list=12%, signal=55%	
GOBP_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		37	0.61856383	1.7218633	0.002020202	0.038042054	0.988	5353	tags=68%, list=28%, signal=93%	
GOBP_RRNA_TRANSCRIPTION	GOBP_RRNA_TRANSCRIPTION		34	0.6279945	1.7216948	0.0019157088	0.037747193	0.988	2308	tags=50%, list=12%, signal=57%	
GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION		15	0.77426064	1.7174994	0.01010101	0.039506063	0.988	2422	tags=53%, list=12%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION		79	0.5358453	1.7163955	0.0	0.03963438	0.988	4401	tags=56%, list=23%, signal=72%	
